,ADA_p,USDT_p,XRP_p
164,0.0926683821112385,0.0001722617355772724,0.04641401269401149
165,0.013603256558886258,-4.062275935069431e-05,0.0008327377000709846
166,-0.042451918559826544,0.00015332930954530221,0.017275261268023562
167,-0.010019216658087509,-0.00011565692151336879,-0.011646725495593787
168,-0.07426134190595371,-2.579084595876471e-05,-0.019244127076797662
169,-0.0017636073318487906,1.3029273004783478e-05,-0.0077885815084702825
170,-0.010914834641513391,-0.00013869810910889011,-0.003910468126168199
171,0.047936104396408004,0.00012507594833531283,0.035894891276510396
172,-0.06362019502518601,-8.494101907078189e-05,-0.018142919156693162
173,0.11618963088109853,0.00012142150600579582,0.05642040185185172
174,-0.09693729056633064,-9.906098194341653e-06,-0.00894572357074557
175,-0.18485336197490493,-0.00018853950400014304,-0.07494707595648574
176,-0.03527510188877948,-0.00017075276071959602,-0.006951881916475968
177,-0.014379348788751465,9.192228415063283e-06,0.00068333963167923
178,0.052295734185278275,3.843629698494721e-05,0.028718979619470616
179,0.06434460802025518,6.050681184910759e-05,0.03112065388057664
180,0.014131248641359008,0.00011743547317451494,0.007132556396960014
181,-0.016651195790619314,-5.8899289959623884e-05,-0.009962093165977993
182,0.05507772603975238,-2.30232761165451e-05,0.041653660675161734
183,-0.027015345307452438,-0.0002792069470870561,-0.01843828271721085
184,-0.020097741250901694,0.0001004995555825593,-0.0086236848340719
185,0.02898025377530667,0.00013771952745194458,0.020931982226477172
186,-0.05503854454610996,-0.00018551439157966663,-0.03426683001383563
187,0.1253201141632451,0.00010015763637498805,0.07190956464490719
188,-0.03840741248347228,-0.0001368741191776167,-0.035899623912076066
189,0.06836503822078095,0.0003057249143440203,0.05567207175271214
190,-0.10774055070366298,-0.0002890540906189829,-0.046025331955429745
191,-0.019691634031117712,-0.0005385150754051367,-0.010285745775032157
192,-0.11714581289298427,-0.0007140349646773369,-0.09927623464769755
193,0.07651600421811071,-0.0017371865269487777,0.06819886214558567
194,0.18444292699283246,0.0039191379022237485,0.1950512929141103
195,-0.031135239197678577,0.00015367556839369922,-0.04302110755231269
196,0.17500919415663949,-3.851524375281951e-05,0.12987868123245988
197,0.029513030896450142,6.489321231126013e-05,0.02725205119974361
198,0.027408544089595095,5.02659443853735e-05,0.03354770440394099
199,0.00974068602484129,8.060456380734759e-06,-0.006242405135992481
200,0.11806161375227434,5.049028530013138e-05,0.07359614168247056
201,-0.16318787989563144,-1.6722064325619528e-05,-0.06889720392314393
202,0.01316240753036382,-9.393585700989091e-05,0.015253222244766421
203,0.011072113516738863,0.00014492052900053716,-0.01061074408336888
204,-0.04446130940678909,3.9094953532150315e-05,-0.03535903226009073
205,0.0601143392079197,-0.00015420347178091205,0.03976676209747254
206,0.04607885669301515,0.00017968395747546258,0.051030052528065126
207,-0.003967712068704752,-3.621789851195201e-05,0.0121865255506771
208,-0.015774117580850046,-9.35933475516613e-05,-0.016397331170919304
209,0.0789375666403009,5.787681126178457e-05,0.07580683803702304
210,-0.013896210100900759,0.00020079656837460015,0.006197694054079028
211,0.0021722499142006677,-0.0001260090087901557,0.012364143981623853
212,0.020592681909793124,-6.390408452180967e-06,0.01590642635082991
213,0.0034940175655761604,-9.213792267349688e-05,0.01904874386093868
214,0.02859069700202523,4.615577271150139e-05,0.025259166073206336
215,0.016766727004106023,0.00014827341711379433,0.02951577260030063
216,-0.017689503227369705,-0.00012918981571845002,-0.009140642645396357
217,-0.020948381246654116,0.0001030745432616153,-0.019689495117531472
218,0.036812086536695585,-2.298893721709765e-05,0.0366320680370682
219,0.0021611817348756728,-5.871538187102337e-05,0.004852186513308316
220,-0.023793697578600018,-0.00011886597623222094,-0.08101100050108756
221,0.043256520956208334,0.00014861048295701,-0.004257252425028686
222,-0.02049392033426063,0.00016702676041801723,-0.010241372930848697
223,-0.03752559971271544,-8.423491610416653e-05,-0.03084738949314319
224,0.10694150253481183,-4.9389312861536236e-05,0.0811709443884841
225,0.013518142626987752,6.224832538591598e-05,0.0091538357038183
226,-0.018620634119426705,-8.826628391535048e-05,-0.012657348555836515
227,0.05982427009816178,-2.6209696836497016e-05,0.04307138742490127
228,-0.03680942356178467,-0.00011369988332120806,-0.03498834363814766
229,0.10080465532797302,4.405382115656951e-05,0.06887396520047824
230,0.03481178815852651,2.7632282856008485e-05,0.011587260060876518
231,-0.022892380603318392,4.831907952768512e-05,0.018593221881131373
232,-0.02598152166975577,7.53161261247175e-05,-0.021893266881895558
233,0.00809750800954442,2.5323372344955786e-05,0.0034020048450382513
234,-0.020555476580935563,-5.1810853097414664e-05,-0.015994813471670557
235,0.04070269098289928,-3.141915100041005e-05,0.05380017362789827
236,0.0004998698861447543,0.00014935454304660595,-0.0033483725761045075
237,-0.018666634770454854,-4.4247125828087836e-05,0.005896503952254678
238,0.010276307223407591,-4.713175990970004e-05,-0.0068763967803957176
239,-0.02705658477832855,-1.505416416094072e-05,-0.029451949104612785
240,-0.04788539442445857,6.1962227128319e-05,-0.009233233611524313
241,0.02861402789438059,0.00019850453124474352,0.021163934189928707
242,-0.02059838300469588,-0.0001470500601717091,-0.00610019955784905
243,-0.13452638547384527,-5.9302640829627436e-05,-0.0009001330524218989
244,-0.06494967881025487,1.3024733171186808e-05,0.001119370414827488
245,-0.04512202268728788,6.989983945124925e-05,-0.03993915246677973
246,0.026882827905765405,7.833707911769022e-05,0.01618098824068377
247,-0.05604974067425433,-2.319800263060455e-05,-0.02662044164842477
248,-0.02005144428384767,-2.42999884689061e-06,-0.006068523026010863
249,0.0018821851819589392,-7.152031169505443e-05,-8.436956500641448e-05
250,-0.047936622202320874,-0.00010245451102129352,-0.034941051823686085
251,0.004770836674217565,-0.00011743546306039109,0.010139959045310098
252,-0.017086842948861657,-2.8675802540459655e-05,-0.01744178597945303
253,-0.0005408714057619814,-0.00013698695646909757,0.032021648014430824
254,-0.0007608312142404782,0.00013354651328825306,0.019498417028896
255,0.02006357552414349,0.00038026737020638,-0.08765976203903662
256,0.050672791035435205,-0.000280141110610793,0.038540229782432246
257,-0.05964946848821565,-8.978651107865648e-06,-0.06411892537442919
258,-0.005113214773262519,-0.00019251528287547867,0.003115702421738134
259,0.031998867799475555,0.00012818166580257903,0.003752431941766355
260,0.04844331005336222,2.7551491178809066e-05,0.03832092805549676
261,-0.026681215001633264,-7.79744274212885e-05,-0.059078236229431785
262,0.06635368584416419,-0.00018183683891428128,0.05266987777147921
263,0.038417196013116044,0.0004561409200007641,0.021271415785941817
264,0.024690080842638455,-1.5013565906204728e-05,0.020870019857342794
265,-0.0025626088959668602,-9.245260467864746e-05,-0.0035695598495702717
266,-0.11884996305492401,0.00015560183913125044,-0.08326706662198867
267,0.033176528186178084,-9.784290152141308e-05,0.0385815854787525
268,0.01122269193826253,8.853917694998181e-05,0.022990840775031357
269,-0.05208203353763758,0.0001675515960471691,-0.10433619265896475
270,0.01737451444832188,-5.481760912362607e-05,0.0033041113430544128
271,0.022294793492355306,0.00021352540192842563,0.03334827623399578
272,-0.035992579174877325,-0.00024479585297528997,-0.027725637545261684
273,0.07959207855217373,-9.985711218393593e-05,0.09598841432783949
274,0.06488083669070302,0.00017640357331492467,0.053787302139376915
275,-0.0006991828308412162,-2.9597117065762094e-05,-0.04665376412048339
276,0.022651949001155563,-5.423339068886726e-05,-0.024246865227380506
277,0.059413815131283965,-0.0001117604431083837,0.0852981268512895
278,0.02044912129829712,0.00020322782921938752,0.015651111278353322
279,-0.054625119419895965,-7.112396174419005e-05,-0.06243278553607491
280,-0.004589601812878064,-6.89081491929322e-05,0.009451986588373831
281,0.011520347412950872,0.00014144873630089134,0.014546216524851989
282,0.020649697783804984,0.00011884347909214501,-0.08176087323661585
283,0.06266349698360313,7.891921257447039e-06,0.08400028042930067
284,0.035289779054991,4.35410132069792e-06,0.0469246060554142
285,-0.01430632560966899,-0.00013923729168114583,0.00784961670776027
286,0.01580585473918615,-6.471992028079282e-05,-0.06013816005131548
287,-0.046271956785028746,0.00012132534913454492,-0.2109834255662525
288,-0.015357773386696716,-9.246386085632051e-05,-0.02476413795381621
289,0.007672067154060345,-3.10357092897827e-05,-0.01722333202478699
290,-0.07515407481967705,-0.00017562147542530342,-0.07942097538365762
291,-0.026982472806872364,-5.563442413939012e-06,-0.010423687035468995
292,0.05631711527120283,4.712593391954624e-05,0.044111580640323195
293,-0.03458216642031396,7.94295239674886e-05,-0.01652201869791431
294,-0.014155094722367628,-0.00014118120507031567,-0.026673956898281434
295,0.021019415562467027,0.00011371773140582002,0.022406631233719762
296,-0.008641336976321135,-2.1943501035139924e-05,-0.0072561846261898905
297,-0.007066548672765249,-2.007887623989079e-06,-0.006396692019228838
298,0.03263266082709698,0.0002877971180033531,0.021182981689873596
299,-0.03394640471868189,-3.4698377309495095e-05,-0.007332838381287877
300,0.021513563545448484,-0.00016212370349130706,-0.008852178790719386
301,0.050039832571541,5.91930134746585e-05,0.026450340484085785
302,-0.051242792360345055,-0.0003356253501065753,-0.05461858212505693
303,0.050185745622502644,2.381760057479322e-05,0.06283593228801516
304,0.1076971016593039,7.376890096442945e-05,0.11655041479569483
305,0.06231052090111173,0.00022280776016715253,0.027448978796106843
306,0.08409086615391208,-7.7155237189699e-05,0.01709433027011983
307,0.08201750978010271,-6.858297563382494e-05,0.013290884304493095
308,-0.13202604625527284,6.536813902987331e-05,0.02087002465079207
309,-0.0858973256096527,0.00030948251349176476,0.0030134150590036576
310,-0.00400799313896514,-0.0003412972819426906,-0.009187194334771887
311,-0.04666628936236993,0.00012858656148411954,-0.007729884765895874
312,0.05480005939407518,-0.00011739922117483088,0.03893507021639556
313,-0.1003623799069894,7.925498098066528e-05,-0.037554850214798055
314,-0.05076293057587399,-0.00018272278904924038,-0.04219568511373218
315,0.038962471931030404,7.53591656957836e-05,0.020006134174345196
316,0.011646506537129352,-0.0001603876174121132,-0.009056085342207316
317,0.019774211581142856,0.00016253937219902893,0.02020434140409528
318,0.053417764245551225,-4.3925345007537124e-05,0.023289679952104785
319,-0.03608524942833284,-7.215562522456517e-05,-0.009100255674598863
320,0.057884540289409925,8.321565286007371e-05,0.06105927409846473
321,0.00745386691872194,-4.767680405267044e-05,0.009819575128965622
322,0.040622429556867214,0.000287956762865577,0.030523030686681517
323,-0.00041129339522305884,3.186883488981966e-05,-0.011390472368670277
324,-0.05102142401659658,-0.00040666714767253727,-0.021882320033155628
325,0.036943285812662,0.0007655744305809972,0.010145347441799856
326,-0.020760311917904627,-0.0008364265132746793,-0.026566861592356886
327,0.05074912563924736,0.0009578731446890497,0.042625345039386156
328,0.0744691575514279,-0.0015976663077685953,0.07962828428048618
329,-0.03920434277569076,0.0003849726271825593,-0.0058433775126975895
330,-0.0017437126604222546,-0.00045907418920180257,0.004867797816449443
331,-0.04254081946953443,0.0011043022460632912,-0.01361789224485364
332,0.05530298713943625,-0.0009220910415454867,0.08317716495061389
333,-0.10975535912813102,8.219098212138088e-05,-0.040281016334559425
334,-0.03725879846490332,0.00021260116732005495,-0.006958936732432211
335,-0.03594307225639499,-0.0015187672216242082,-0.07756475814532608
336,0.004179882228883722,0.0011075232310382517,-0.05250343899835398
337,-0.0018245386180328741,5.2146075624810706e-05,-0.009495719679479821
338,-0.018038917768997922,0.00017301311550681,-0.035508480442559144
339,0.016806199591771896,-0.0007455945506784808,0.008311679660815379
340,0.05433949013275499,-3.0129642991118244e-05,0.025981869252689898
341,-0.03599899330303681,6.056144512497009e-05,-0.01935114588810823
342,0.0013269611990294487,-0.0002676142373372822,-0.017182127541018954
343,0.09091702734448874,0.00048654293334575774,0.06948132143833236
344,0.0036530633855464192,-9.183343504110786e-05,-0.0030741420983811077
345,-0.11607089727211965,0.0010833259915065151,-0.04644442457114555
346,0.06198119952550098,-0.0011479718362682057,0.06960057424979339
347,0.07411629861690257,-0.0019137648292633109,0.0010102383237934561
348,-0.01168400988284557,0.0015732326775372168,-0.055983495103835025
349,0.02898305028650589,0.00026739828393748194,0.012668847954823724
350,-0.03350119789676384,-0.0007288729900603253,-0.027592269019551835
351,0.02991998137671567,-0.0007695398997868977,0.04855729637793475
352,0.08834780149055958,0.0004983365413070523,0.08339320401154854
353,0.09540469536647805,-0.000624080225947696,0.052605987574339506
354,-0.10832814835010682,6.002858760971979e-05,0.018773163876202145
355,0.0032881152710660566,0.00019327683154621826,0.00727335520778137
356,0.029460770103517008,0.00029736003612738097,-0.007328382857704313
357,-0.005021738227872939,-0.0005964365849151265,-0.022827846465573426
358,-0.029859469274338867,0.00115402472441276,-0.022160691416839098
359,-0.00924388625424456,-0.0008120227178090646,-0.007600875436190643
360,0.08826551063486088,0.0006185076034503564,0.10389934540206813
361,0.009546473683622355,-0.0001177439622916705,0.0021457891787527595
362,0.03701546027572032,-0.0007107653093992971,0.02350002613622631
363,0.015622078578781411,0.00038129142223293315,-0.028890635080601253
364,0.03358365917210649,0.0008354010433046254,0.02217063063320741
365,0.043219805830520035,-0.0012351294341887541,0.03334813419243134
366,-0.030620414907893356,0.0003171603474251416,-0.006034980695445305
367,-0.043401335337145706,-0.0007499570390266292,-0.048581637707057854
368,0.04686890860939788,0.00019893509714921678,0.04955553689732263
369,0.0012080453222444655,0.00042498565393757364,-0.005675090102572737
370,0.07120333661242899,0.000781152754791436,0.07127186298315902
371,0.012571098781145772,-0.001242043831514874,0.014680950806623813
372,0.0054815806961033805,0.000474967836460278,0.0021815731228150424
373,-0.003378254314228345,-0.0017390732632931046,-0.0020758165784923997
374,0.017509851533146697,0.0013322612456823375,0.0221115739266673
375,0.007729322949538183,-0.0002871625155517635,-0.021432771181485274
376,0.07365622330423924,3.974551519749394e-06,0.05075829228027925
377,-0.06927931212948255,0.0003198256824850355,0.01840278020536231
378,-0.050680330080076295,0.0009780602370411742,-0.0502420492716787
379,-0.007428793811232749,-0.0002000912793470625,-0.055786961223792654
380,-0.010730629048049495,9.13489671234953e-05,0.007047466141010362
381,-0.0007360227532774388,-0.0005777678767705393,0.03360001657305058
382,0.03859284375462899,-0.00020843951638173578,0.007035126658516505
383,-0.04681770398419325,0.0001430523272068642,-0.06413880395848758
384,-0.011056916639811936,-0.00044579104340614767,-0.03992310821717959
385,0.007613252162713899,9.099407484164551e-05,0.01822334395427806
386,-0.004685234055825987,7.334174192081469e-06,-0.02515975677011715
387,0.027226454331715895,-0.0004466022449540684,-0.0023775113419580223
388,-0.0124650161951924,0.00037870032614929034,-0.02120414267751203
389,-0.039728258755845076,0.00031622048876998854,-0.06388590523919642
390,0.10506814713836582,-0.0005522807691397671,0.10152998898039443
391,0.002396909621815538,-0.0007775104338000829,-0.011855194294691762
392,-0.011446968151834776,0.0008434547496798181,-0.01093950407494891
393,0.020020524051011155,0.0006324755253305196,0.009675358455446552
394,-0.005013766823036904,-0.0008992926238399785,-0.004276820073730027
395,-0.007806042210254427,0.00014454490860198825,0.001400917514368411
396,0.024227341412350972,-0.0001451690275444494,0.04897053270344231
397,-0.035355856768279646,0.0001968100204956497,-0.04617233510939653
398,0.007166174528415748,-5.7422280995979665e-05,-0.007554359816720817
399,0.013703200080479334,0.00031122327060600664,0.010040177803865862
400,0.00949396785929776,-0.0002694050131099852,0.03633056648976514
401,0.017079799877186587,-0.00090591516844743,0.0055864373363757255
402,-0.019177644543451503,0.0008255887639436965,-0.006188197462234716
403,0.007719755728408872,2.782679953793218e-05,-0.004279205424973233
404,-0.03287582880229972,-0.0001764313539900265,-0.02398110250893046
405,0.02499832427170361,0.0005223789219542129,0.032047125588101716
406,0.00844809898737318,0.0002562147566925917,-0.0005176874708225811
407,0.03090647641720452,-0.0008894522335482284,0.018808887301720856
408,-0.014360014044618662,-4.20645881999808e-05,-0.09235876190901376
409,0.01791360567562912,0.00028987379771612504,0.004563019909284057
410,-0.030296927849954088,0.00010238744495893556,0.008503407039225464
411,0.009373633232597519,0.00013932266307198717,0.006707092484499327
412,-0.020074455670702967,-0.0005817493103716763,-0.042061699008393155
413,0.027805216266960614,0.00042085794817649344,0.012092684695006482
414,-0.0015808572414671234,0.00022111507359928202,-0.016846555626892645
415,0.0013624190817373009,-0.00017713701492543362,0.0032482059722761017
416,-0.06704239407204851,-6.285221599270109e-05,-0.0931667510809905
417,-0.02316065939264112,0.00022722283712572165,-0.027086460905607162
418,-0.013081365285404144,0.00012102615784545279,-0.03773643564614942
419,0.044101406481151524,0.00016231070059391812,0.03181801649848938
420,0.03441769061499066,0.0002378994279829884,0.023545153869704523
421,0.040803750633051694,0.00017979154433132925,-0.003345352327888259
422,-0.009715614037680806,-8.517414021056294e-05,0.004352819216970991
423,0.02049653370129217,-0.0002265419566944784,0.05639251036546748
424,-0.03153082249959346,-0.00046516995973689985,0.0024735121355264015
425,-0.1420762171564627,1.0346945441951088e-05,-0.149059259171096
426,0.044593479259813704,-4.026233853507625e-05,0.04988920526499725
427,0.09610478754184547,0.0004256989180837976,0.12567609635173507
428,0.03698677758133044,-0.0009521048494580271,0.024870661803877137
429,-0.009605863691688537,0.00015208589122674477,-0.009151766391977824
430,0.029779446776984627,0.0006456004942064458,0.02317449910631618
431,0.033116476419858536,-0.0001183941581193514,0.02653002738673809
432,-0.04350803856710221,5.609191051388122e-05,-0.022256574779918645
